 ID       ,, Summary                                                       ,, Category                      ,, Status    ,, Resolution           ,, Severity      ,, Priority  ,, Assignee              ,, Opened               ,, Changed              ,, Found In                                      ,, Fix By                                                        ,, Bug Type       ,, Build      ,, Branch                                    ,, Reopened  ,, Regression  ,, Resolved             ,, Closed               
 1953488 ,, [System testing] click cancel button will show error info    ,, Configuration                ,, closed   ,, fixed               ,, serious      ,, P2       ,, ljian                ,, 2017-09-05 20:25:54 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_Portsmouth Development         ,, MARVIN VxRail_4.5.150 Development, MARVIN VxRail_4.0.400     ,, Defect        ,, 6053387   ,, vxrail40301                              ,, 0        ,, ---        ,, 2017-09-06 19:49:44 ,, 2017-11-17 01:20:10 
 1953501 ,, [diskreplacement] disk replacement report "the server ha...  ,, Management                   ,, closed   ,, wont fix            ,, critical     ,, P1       ,, vickys               ,, 2017-09-05 20:56:49 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,, 6536038   ,, vxrail45                                 ,, 0        ,, Yes        ,, 2017-09-15 02:22:38 ,, 2017-09-15 02:23:14 
 1953731 ,, [System testing][Node expansion] sometimes can't select ...  ,, Configuration                ,, closed   ,, unable to duplicate ,, critical     ,, P1       ,, yuanw                ,, 2017-09-06 02:56:29 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_Portsmouth Development         ,, MARVIN VxRail_4.5.200 RTM, MARVIN VxRail_4.5 RTM, MARVIN VxRail_4.5 ,, Defect        ,, 6457336   ,, portsmouth                               ,, 1        ,, ---        ,, 2018-02-11 22:56:56 ,, 2018-02-11 22:57:43 
 1954170 ,, [ExternalDependency][SR] need to investigate PTagent cor...  ,, Unknown                      ,, closed   ,, fixed               ,, serious      ,, P2       ,, yuanw                ,, 2017-09-06 14:05:05 ,, 2018-08-05 01:23:09 ,, MARVIN VxRail_4.0.300 GA                     ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,,           ,,                                          ,, 1        ,, Unknown    ,, 2018-05-08 03:41:51 ,, 2018-08-03 16:02:59 
 1954325 ,, Failed to upgrade for bundle VXRAIL_COMPOSITE-4.5.0-6536...  ,, Management                   ,, closed   ,, unable to duplicate ,, critical     ,, P1       ,, vxrail-guru          ,, 2017-09-06 18:45:59 ,, 2019-03-24 01:21:39 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5 Dev_triage, MARVIN VxRail_4.5.150          ,, Defect        ,, 6536038   ,, vxrail45                                 ,, 0        ,, Yes        ,, 2017-11-14 23:03:03 ,, 2017-11-27 17:25:02 
 1954331 ,, The red cross may not appear next to the failed object name  ,, Usability                    ,, closed   ,, fixed               ,, serious      ,, P2       ,, smunot               ,, 2017-09-06 19:07:11 ,, 2018-01-18 12:18:13 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,, 6536038   ,, vxrail45                                 ,, 0        ,, Yes        ,, 2018-01-03 11:38:41 ,, 2018-01-18 12:18:12 
 1954499 ,, [ExternalDependency][ESXiIssue] Exit maintenance mode au...  ,, Management                   ,, closed   ,, wont fix            ,, critical     ,, P1       ,, yuanw                ,, 2017-09-07 00:03:15 ,, 2018-08-05 01:23:09 ,, MARVIN VxRail_Portsmouth                     ,, MARVIN VxRail_4.5.200 Development                            ,, Defect        ,, 6537118   ,, portsmouth                               ,, 0        ,, Yes        ,, 2017-11-15 00:14:21 ,, 2017-11-16 02:17:36 
 1954768 ,, vxm_backup_restore cronjob update typo.  [/usr/bin/log s...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, hub                  ,, 2017-09-07 05:48:09 ,, 2017-10-05 12:23:30 ,, MARVIN VxRail_4.0.400 Development            ,, MARVIN VxRail_4.0.400 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2017-09-10 20:08:41 ,, 2017-10-05 12:23:30 
 1955180 ,, [c0] [doc] Document failure error message when VXRAIL up...  ,, Documentation                ,, closed   ,, fixed               ,, serious      ,, P2       ,, lkenley              ,, 2017-09-07 17:25:58 ,, 2018-11-09 10:57:33 ,, MARVIN VxRail_4.0.300 GA                     ,, MARVIN VxRail_4.5                                            ,, Documentation ,,           ,,                                          ,, 0        ,, No         ,, 2018-11-09 10:49:51 ,, 2018-11-09 10:57:33 
 1955215 ,, [Documentation][ExternalDependency][ESXiIssue] All the V...  ,, Unknown                      ,, closed   ,, wont fix            ,, critical     ,, P2       ,, xxiong               ,, 2017-09-07 18:56:28 ,, 2019-01-27 18:05:48 ,, MARVIN VxRail_4.5 CD 12 (8/7-8/25)           ,, MARVIN VxRail_4.5 CD 12 (8/7-8/25)                           ,, Documentation ,, 6366922   ,, vxrail45                                 ,, 0        ,, ---        ,, 2019-01-27 18:04:35 ,, 2019-01-27 18:04:59 
 1955419 ,, [procedureupdate] procedure for vxrail_v4.5.0_change hos...  ,, Documentation                ,, closed   ,, fixed               ,, serious      ,, P2       ,, sarahx               ,, 2017-09-08 00:50:49 ,, 2019-01-29 04:56:10 ,, MARVIN VxRail_Portsmouth Development         ,, MARVIN VxRail_Portsmouth RTM, MARVIN VxRail_4.5 RTM          ,, Documentation ,, 6537118   ,, portsmouth                               ,, 0        ,, Unknown    ,, 2019-01-29 04:55:40 ,, 2019-01-29 04:56:10 
 1955558 ,, After node shutdown and vxrail manager enter suppress mo...  ,, Management                   ,, closed   ,, unable to duplicate ,, serious      ,, P2       ,, frankli              ,, 2017-09-08 03:14:18 ,, 2019-01-17 19:16:57 ,, MARVIN VxRail_4.5                            ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 6536039   ,, master                                   ,, 0        ,, No         ,, 2017-09-13 12:13:02 ,, 2019-01-17 19:16:57 
 1955628 ,, [Multinode addition]Fail to finish multi node addition d...  ,, Configuration                ,, closed   ,, wont fix            ,, minor        ,, P1       ,, sarahx               ,, 2017-09-08 04:35:00 ,, 2018-08-05 01:23:09 ,, MARVIN VxRail_Portsmouth Development         ,, MARVIN VxRail_4.5.200                                        ,, Feature       ,, 6537118   ,, portsmouth                               ,, 1        ,, Unknown    ,, 2018-01-10 14:39:11 ,, 2018-01-10 14:39:31 
 1955695 ,, Implement Cross-Site Request Forgery protection              ,, Feature Requests             ,, resolved ,, not a bug           ,, serious      ,, P1       ,, xjay                 ,, 2017-09-08 06:06:30 ,, 2019-03-24 01:21:39 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN vxRail_4.7.300                                        ,, Defect        ,,           ,,                                          ,, 1        ,, ---        ,, 2019-02-26 02:33:59 ,,                     
 1955931 ,, Revisit all the AOP in marvin to make sure that they are...  ,, Unknown                      ,, closed   ,, not a bug           ,, critical     ,, P1       ,, vxrail-guru          ,, 2017-09-08 12:30:56 ,, 2018-08-12 01:22:57 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.5.150                                        ,, Task          ,,           ,,                                          ,, 0        ,, ---        ,, 2017-11-10 15:59:33 ,, 2017-11-29 11:46:43 
 1956048 ,, [LCM]Dry run failure pointing to vSAN location although ...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2017-09-08 15:17:17 ,, 2019-01-20 01:25:17 ,, MARVIN VxRack-504.5.110 Development          ,, MARVIN VxRail_4.5.150 Development, MARVIN VxRack-504.5.110   ,, Defect        ,, 6538303   ,, versailles                               ,, 0        ,, ---        ,, 2017-11-03 10:23:38 ,, 2017-11-06 18:27:48 
 1956058 ,, [c0] VXRAIL upgrade to 4.5 failed with "VM update failed...  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P2       ,, sarahx               ,, 2017-09-08 15:24:14 ,, 2018-01-12 14:00:21 ,, MARVIN VxRail_4.0.300 GA                     ,, MARVIN VxRail_4.5.300 Development                            ,, Feature       ,,           ,,                                          ,, 1        ,, No         ,, 2018-01-12 14:00:02 ,, 2018-01-12 14:00:20 
 1956129 ,, [Upgrade] LCM upgrade log analysis script enhancements.      ,, Management                   ,, closed   ,, wont fix            ,, minor        ,, P2       ,, sarahx               ,, 2017-09-08 18:02:06 ,, 2017-11-14 08:42:07 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5.200                                        ,, Feature       ,,           ,,                                          ,, 0        ,, ---        ,, 2017-11-14 08:41:37 ,, 2017-11-14 08:42:07 
 1956651 ,, Platform Service should retry more for PTAgent when it's...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P2       ,, vxrail-guru          ,, 2017-09-11 00:08:52 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5.150                                        ,, Documentation ,, 6387324   ,, vxrail45                                 ,, 0        ,, ---        ,, 2017-09-26 00:47:17 ,, 2017-11-20 22:20:12 
 1956774 ,, [Upgrade]No need 3 nodes backdoor and only use retry can...  ,, Management                   ,, closed   ,, not a bug           ,, critical     ,, P1       ,, smunot               ,, 2017-09-11 02:26:26 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.0.400 Development            ,, MARVIN VxRail_4.0.400 Development                            ,, Defect        ,, 6584587   ,, vxrail40400                              ,, 0        ,, Yes        ,, 2017-09-11 13:39:14 ,, 2017-09-12 00:16:14 
 1956877 ,, [Upgrade][VC60P06 dnsmasq conflict] Upgrade VC item fail...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P0       ,, vxrail-guru          ,, 2017-09-11 04:15:33 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.0.400 Development            ,, MARVIN VxRail_4.0.400 Development                            ,, Defect        ,, 6584587   ,, vxrail40400                              ,, 0        ,, ---        ,, 2017-09-26 14:19:45 ,, 2017-09-27 02:29:04 
 1957210 ,, Backend format error message passed to frontend              ,, Usability                    ,, closed   ,, duplicate           ,, serious      ,, P2       ,, ljian                ,, 2017-09-11 13:34:17 ,, 2018-01-22 20:48:24 ,, MARVIN VxRail_4.5                            ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-09-13 22:49:25 ,, 2018-01-15 10:12:32 
 1957233 ,, [c0] generateFullLogBundle support script goes on collec...  ,, Unknown                      ,, closed   ,, wont fix            ,, serious      ,, P2       ,, billyl               ,, 2017-09-11 14:14:12 ,, 2018-08-03 11:15:47 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.5                                            ,, Documentation ,,           ,,                                          ,, 0        ,, No         ,, 2018-07-18 20:09:57 ,, 2018-08-03 11:15:47 
 1957299 ,, [c0] [Upgrade error message]  incorrect error message wh...  ,, Management                   ,, closed   ,, fixed               ,, cosmetic     ,, P1       ,, smunot               ,, 2017-09-11 15:46:24 ,, 2018-06-20 00:52:08 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.5.200 Development, MARVIN VxRail_4.5.150     ,, Defect        ,,           ,,                                          ,, 0        ,, No         ,, 2017-09-27 16:21:01 ,, 2017-11-13 08:01:28 
 1957351 ,, [c0] VXRAIL upgrade logic places hosts already upgraded ...  ,, Management                   ,, closed   ,, fixed               ,, serious      ,, P1       ,, zhengxunw            ,, 2017-09-11 16:41:39 ,, 2018-08-05 01:23:09 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.5.150                                        ,, Defect        ,,           ,,                                          ,, 0        ,, Yes        ,, 2017-11-09 17:18:21 ,, 2017-11-13 08:01:28 
 1957383 ,, [c0] VXRAIL UI displays that DRS is not configured when ...  ,, Management                   ,, closed   ,, fixed               ,, minor        ,, P1       ,, smunot               ,, 2017-09-11 17:47:58 ,, 2017-10-12 13:17:26 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.0.400 Development, MARVIN VxRail_4.5.200 Development, MARVIN VxRail_4.5.150 Development,, Defect        ,,           ,,                                          ,, 0        ,, No         ,, 2017-10-04 10:22:39 ,, 2017-10-12 13:17:26 
 1957495 ,, [Upgrade][Negative]4.5 composite bundle shouldn’t allowed  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P1       ,, sarahx               ,, 2017-09-11 22:26:48 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.0.400 Development            ,, MARVIN VxRail_4.5.200 RTM                                    ,, Feature       ,, 6584587   ,, vxrail40400                              ,, 0        ,, ---        ,, 2018-01-10 14:47:56 ,, 2018-01-10 14:48:23 
 1957498 ,, Update manifest file and rule set file with BIOS 2.5.5 f...  ,, LCM Application              ,, closed   ,, fixed               ,, critical     ,, P0       ,, lrissy               ,, 2017-09-11 22:33:25 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.5 RTM                        ,, MARVIN VxRail_4.5 RTM                                        ,, Defect        ,, 6584574   ,, LCM                                      ,, 0        ,, ---        ,, 2017-09-12 01:53:15 ,, 2018-01-03 19:09:50 
 1957804 ,, [Pass in 4.5.150]Upgrade failed from 4.0.310 to 4.5.0 af...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P0       ,, vxrail-guru          ,, 2017-09-12 04:28:14 ,, 2018-08-12 01:24:48 ,, MARVIN VxRail_4.0.310                        ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,, 6137114   ,, vxrail40310                              ,, 2        ,, No         ,, 2017-11-30 17:08:55 ,, 2018-01-16 01:03:18 
 1958100 ,, [c0] VXRAIL's ESXi upgrades should not be done with "--n...  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P2       ,, lrissy               ,, 2017-09-12 12:15:38 ,, 2017-12-19 09:49:34 ,, MARVIN VxRail_4.5 CD10 (06/26 - 07/14)       ,, MARVIN VxRail_4.5.200                                        ,, Defect        ,,           ,,                                          ,, 0        ,, No         ,, 2017-09-12 22:40:23 ,, 2017-12-19 09:49:34 
